rid,length_label,target_prompt_len,output_len,layer_id,total_prompt_kv_slots,decode_steps,unique_kv_slots_used_decode_union,kv_union_used_to_total_prompt,mean_per_decode_step_used_to_total_prompt,min_token_pos,max_token_pos
ctx128k_req002,128k,131072,1000,32,131072,1000,23022,0.17564392,0.01322062,131072,132071
ctx128k_req002,128k,131072,1000,33,131072,1000,37472,0.28588867,0.01323015,131072,132071
ctx128k_req002,128k,131072,1000,34,131072,1000,19206,0.14653015,0.01316421,131072,132071
ctx128k_req002,128k,131072,1000,35,131072,1000,31973,0.24393463,0.01335399,131072,132071
ctx128k_req002,128k,131072,1000,36,131072,1000,25311,0.19310760,0.01314620,131072,132071
ctx128k_req002,128k,131072,1000,37,131072,1000,21621,0.16495514,0.01317072,131072,132071
ctx128k_req002,128k,131072,1000,38,131072,1000,52650,0.40168762,0.01361839,131072,132071
ctx128k_req002,128k,131072,1000,39,131072,1000,51039,0.38939667,0.01324311,131072,132071
ctx128k_req002,128k,131072,1000,40,131072,1000,29096,0.22198486,0.01334877,131072,132071
ctx128k_req002,128k,131072,1000,41,131072,1000,25104,0.19152832,0.01320642,131072,132071
ctx128k_req002,128k,131072,1000,42,131072,1000,25163,0.19197845,0.01318489,131072,132071
ctx128k_req002,128k,131072,1000,43,131072,1000,50061,0.38193512,0.01352283,131072,132071
ctx128k_req002,128k,131072,1000,44,131072,1000,18409,0.14044952,0.01277108,131072,132071
ctx128k_req002,128k,131072,1000,45,131072,1000,41279,0.31493378,0.01318171,131072,132071
ctx128k_req002,128k,131072,1000,46,131072,1000,49328,0.37634277,0.01349087,131072,132071
ctx128k_req002,128k,131072,1000,47,131072,1000,20935,0.15972137,0.01313779,131072,132071
ctx128k_req002,128k,131072,1000,48,131072,1000,27964,0.21334839,0.01334259,131072,132071
ctx128k_req002,128k,131072,1000,49,131072,1000,34136,0.26043701,0.01301422,131072,132071
ctx128k_req002,128k,131072,1000,50,131072,1000,29972,0.22866821,0.01333058,131072,132071
ctx128k_req002,128k,131072,1000,51,131072,1000,31675,0.24166107,0.01322560,131072,132071
ctx128k_req002,128k,131072,1000,52,131072,1000,26976,0.20581055,0.01307642,131072,132071
ctx128k_req002,128k,131072,1000,53,131072,1000,19657,0.14997101,0.01301537,131072,132071
ctx128k_req002,128k,131072,1000,54,131072,1000,17232,0.13146973,0.01293459,131072,132071
